"persid","cluster_id","household_id","participant_id","age","sex","year","trip_id","trip_purpose","participant_wt","trips_wt","trip_mode_base","trip_duration_base","trip_distance_base","day_type","trip_id_2","age_group","dist_cat","trip_mode_scen","trip_distance_scen","trip_duration_scen","trip_duration_base_hrs","trip_duration_scen_hrs"
"y18h2840413p01",28,40413,490,69,"male",18,2055,"Shopping",147.96,147.96,"walking",0.0833333333333333,0.31,"weekend day",1,"65 plus","<1km","walking",0.31,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2840413p01",28,40413,490,69,"male",18,2056,"Shopping",147.96,147.96,"walking",0.166666666666667,0.31,"weekend day",2,"65 plus","<1km","walking",0.31,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2840414p01",28,40414,491,78,"male",18,2057,"Shopping",187.84,187.84,"car",0.0833333333333333,1.27,"weekend day",1,"65 plus","1-2km","car",1.27,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2840414p01",28,40414,491,78,"male",18,2058,"Shopping",187.84,187.84,"car",0.166666666666667,1.21,"weekend day",2,"65 plus","1-2km","car",1.21,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2840414p02",28,40414,492,70,"female",18,2059,"Shopping",178.68,178.68,"car",0.0833333333333333,1.27,"weekend day",1,"65 plus","1-2km","car",1.27,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2840414p02",28,40414,492,70,"female",18,2060,"Shopping",178.68,178.68,"car",0.166666666666667,1.21,"weekend day",2,"65 plus","1-2km","car",1.21,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2840417p01",28,40417,493,73,"male",18,2061,"Shopping",75.31,75.31,"car",0.0833333333333333,1.39,"weekday",1,"65 plus","1-2km","car",1.39,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2840417p01",28,40417,493,73,"male",18,2062,"Shopping",75.31,75.31,"car",0.0833333333333333,1.51,"weekday",2,"65 plus","1-2km","car",1.51,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2840418p01",28,40418,494,76,"male",18,2063,"Other",75.69,75.69,"car",0.0833333333333333,1.35,"weekday",1,"65 plus","1-2km","car",1.35,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2840418p01",28,40418,494,76,"male",18,2064,"Shopping",75.69,75.69,"car",0.0833333333333333,0.8,"weekday",2,"65 plus","<1km","car",0.8,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2840418p01",28,40418,494,76,"male",18,2065,"Shopping",75.69,75.69,"car",0.0833333333333333,1.49,"weekday",3,"65 plus","1-2km","car",1.49,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2840418p01",28,40418,494,76,"male",18,2066,"Other",75.69,75.69,"car",0.0833333333333333,1.59,"weekday",4,"65 plus","1-2km","car",1.59,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2840418p01",28,40418,494,76,"male",18,2067,"Other",75.69,75.69,"car",0.0833333333333333,1.48,"weekday",5,"65 plus","1-2km","car",1.48,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2840418p02",28,40418,495,70,"female",18,2068,"Shopping",73.29,73.29,"car",0.25,10.91,"weekday",1,"65 plus",">10km","car",10.91,0.25,1.75,1.75
"y18h2840418p02",28,40418,495,70,"female",18,2069,"Work",73.29,73.29,"car",0.166666666666667,2.91,"weekday",2,"65 plus","3-5km","bicycle",2.91,0.264545454545455,1.16666666666667,1.85181818181818
"y18h2840418p02",28,40418,495,70,"female",18,2070,"Other",73.29,73.29,"car",0.333333333333333,13.46,"weekday",3,"65 plus",">10km","car",13.46,0.333333333333333,2.33333333333333,2.33333333333333
"y18h2840418p02",28,40418,495,70,"female",18,2071,"Other",73.29,73.29,"car",0.166666666666667,1.48,"weekday",4,"65 plus","1-2km","car",1.48,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2840419p01",28,40419,496,64,"male",18,2072,"Leisure",62.19,62.19,"car",0.5,7.25,"weekday",1,"40 to 64","6-10km","car",7.25,0.5,3.5,3.5
"y18h2840419p01",28,40419,496,64,"male",18,2073,"Shopping",62.19,62.19,"car",0.25,6.18,"weekday",2,"40 to 64","6-10km","car",6.18,0.25,1.75,1.75
"y18h2840419p01",28,40419,496,64,"male",18,2074,"Shopping",62.19,62.19,"car",0.25,4.71,"weekday",3,"40 to 64","3-5km","car",4.71,0.25,1.75,1.75
"y18h2840419p02",28,40419,497,42,"female",18,2075,"Work",69.34,69.34,"car",0.0833333333333333,1.72,"weekday",1,"40 to 64","1-2km","bicycle",1.72,0.156363636363636,0.583333333333333,1.09454545454545
"y18h2840419p02",28,40419,497,42,"female",18,2076,"Work",69.34,69.34,"public.transport",0.733333333333333,23.65,"weekday",2,"40 to 64",">10km","public.transport",23.65,0.733333333333333,5.13333333333333,5.13333333333333
"y18h2840419p02",28,40419,497,42,"female",18,2077,"Work",69.34,69.34,"walking",0.283333333333333,1.99,"weekday",3,"40 to 64","1-2km","walking",1.99,0.283333333333333,1.98333333333333,1.98333333333333
"y18h2840419p02",28,40419,497,42,"female",18,2078,"Work",69.34,69.34,"walking",0.116666666666667,0.66,"weekday",4,"40 to 64","<1km","walking",0.66,0.116666666666667,0.816666666666667,0.816666666666667
"y18h2840419p02",28,40419,497,42,"female",18,2079,"Work",69.34,69.34,"public.transport",0.766666666666667,24.96,"weekday",5,"40 to 64",">10km","public.transport",24.96,0.766666666666667,5.36666666666667,5.36666666666667
"y18h2840419p02",28,40419,497,42,"female",18,2080,"Work",69.34,69.34,"car",0.0833333333333333,1.71,"weekday",6,"40 to 64","1-2km","bicycle",1.71,0.155454545454545,0.583333333333333,1.08818181818182
"y18h2840421p01",28,40421,498,65,"female",18,2081,"Other",146.64,172.29,"car",2,136.76,"weekend day",1,"65 plus",">10km","car",136.76,2,14,14
"y18h2840421p02",28,40421,499,64,"male",18,2082,"Other",154.15,154.15,"car",2,136.76,"weekend day",1,"40 to 64",">10km","car",136.76,2,14,14
"y18h2840421p03",28,40421,500,27,"male",18,2083,"Work",264.99,305.69,"car",0.0833333333333333,4.68,"weekend day",1,"20 to 39","3-5km","bicycle",4.68,0.425454545454545,0.583333333333333,2.97818181818182
"y18h2840421p03",28,40421,500,27,"male",18,2084,"Work",264.99,305.69,"car",0.0833333333333333,4.68,"weekend day",2,"20 to 39","3-5km","bicycle",4.68,0.425454545454545,0.583333333333333,2.97818181818182
"y18h2840425p01",28,40425,501,72,"female",18,2085,"Other",73.29,73.29,"car",0.25,6.7,"weekday",1,"65 plus","6-10km","car",6.7,0.25,1.75,1.75
"y18h2840425p01",28,40425,501,72,"female",18,2086,"Other",73.29,73.29,"car",0.25,6.72,"weekday",2,"65 plus","6-10km","car",6.72,0.25,1.75,1.75
"y18h2840425p01",28,40425,501,72,"female",18,2087,"Other",73.29,73.29,"car",1.25,32.85,"weekday",3,"65 plus",">10km","car",32.85,1.25,8.75,8.75
"y18h2840425p01",28,40425,501,72,"female",18,2088,"Leisure",73.29,73.29,"car",0.5,21.33,"weekday",4,"65 plus",">10km","car",21.33,0.5,3.5,3.5
"y18h2840425p01",28,40425,501,72,"female",18,2089,"Leisure",73.29,73.29,"car",0.166666666666667,0.78,"weekday",5,"65 plus","<1km","car",0.78,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2840425p01",28,40425,501,72,"female",18,2090,"Leisure",73.29,73.29,"car",0.5,11.68,"weekday",6,"65 plus",">10km","car",11.68,0.5,3.5,3.5
"y18h2840425p02",28,40425,502,62,"male",18,2091,"Leisure",62.2,62.2,"car",0.25,2.87,"weekday",1,"40 to 64","3-5km","car",2.87,0.25,1.75,1.75
"y18h2840425p02",28,40425,502,62,"male",18,2092,"Leisure",62.2,62.2,"car",0.5,9.06,"weekday",2,"40 to 64","6-10km","car",9.06,0.5,3.5,3.5
"y18h2840425p02",28,40425,502,62,"male",18,2093,"Leisure",62.2,62.2,"car",0.5,11.84,"weekday",3,"40 to 64",">10km","car",11.84,0.5,3.5,3.5
"y18h2840426p01",28,40426,503,59,"male",18,2094,"Work",63.22,78.53,"car",0.75,46.1,"weekday",1,"40 to 64",">10km","car",46.1,0.75,5.25,5.25
"y18h2840426p01",28,40426,503,59,"male",18,2095,"Work",63.22,78.53,"walking",0.25,0.32,"weekday",2,"40 to 64","<1km","walking",0.32,0.25,1.75,1.75
"y18h2840426p01",28,40426,503,59,"male",18,2096,"Work",63.22,78.53,"public.transport",0.25,2.47,"weekday",3,"40 to 64","3-5km","public.transport",2.47,0.25,1.75,1.75
"y18h2840426p01",28,40426,503,59,"male",18,2097,"Work",63.22,78.53,"walking",0.166666666666667,0.23,"weekday",4,"40 to 64","<1km","walking",0.23,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2840426p01",28,40426,503,59,"male",18,2098,"Work",63.22,78.53,"walking",0.166666666666667,0.23,"weekday",5,"40 to 64","<1km","walking",0.23,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2840426p01",28,40426,503,59,"male",18,2099,"Work",63.22,78.53,"public.transport",0.283333333333333,2.47,"weekday",6,"40 to 64","3-5km","public.transport",2.47,0.283333333333333,1.98333333333333,1.98333333333333
"y18h2840426p01",28,40426,503,59,"male",18,2100,"Work",63.22,78.53,"walking",0.216666666666667,0.32,"weekday",7,"40 to 64","<1km","walking",0.32,0.216666666666667,1.51666666666667,1.51666666666667
"y18h2840426p01",28,40426,503,59,"male",18,2101,"Work",63.22,78.53,"car",0.75,47.07,"weekday",8,"40 to 64",">10km","car",47.07,0.75,5.25,5.25
"y18h2840426p02",28,40426,504,57,"female",18,2102,"Work",61.22,61.22,"car",1,46.21,"weekday",1,"40 to 64",">10km","car",46.21,1,7,7
"y18h2840426p02",28,40426,504,57,"female",18,2103,"Leisure",61.22,61.22,"walking",0.116666666666667,0.4,"weekday",2,"40 to 64","<1km","walking",0.4,0.116666666666667,0.816666666666667,0.816666666666667
"y18h2840426p02",28,40426,504,57,"female",18,2104,"Work",61.22,61.22,"walking",0.116666666666667,0.4,"weekday",3,"40 to 64","<1km","walking",0.4,0.116666666666667,0.816666666666667,0.816666666666667
"y18h2840426p02",28,40426,504,57,"female",18,2105,"Work",61.22,61.22,"car",0.916666666666667,47.18,"weekday",4,"40 to 64",">10km","car",47.18,0.916666666666667,6.41666666666667,6.41666666666667
"y18h2840426p03",28,40426,505,23,"male",18,2106,"Other",99.58,99.58,"car",0.75,29.21,"weekday",1,"20 to 39",">10km","car",29.21,0.75,5.25,5.25
"y18h2840429p01",28,40429,506,55,"male",18,2107,"Other",61.97,61.97,"car",1,28.07,"weekday",1,"40 to 64",">10km","car",28.07,1,7,7
"y18h2840429p01",28,40429,506,55,"male",18,2108,"Shopping",61.97,61.97,"car",0.166666666666667,3.09,"weekday",2,"40 to 64","3-5km","car",3.09,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2840429p01",28,40429,506,55,"male",18,2109,"Shopping",61.97,61.97,"car",0.166666666666667,3.26,"weekday",3,"40 to 64","3-5km","car",3.26,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2840429p02",28,40429,507,47,"female",18,2110,"Other",67.97,84.52,"car",1,28.07,"weekday",1,"40 to 64",">10km","car",28.07,1,7,7
"y18h2840429p02",28,40429,507,47,"female",18,2111,"Shopping",67.97,84.52,"car",0.166666666666667,3.09,"weekday",2,"40 to 64","3-5km","car",3.09,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2840429p02",28,40429,507,47,"female",18,2112,"Shopping",67.97,84.52,"car",0.166666666666667,3.26,"weekday",3,"40 to 64","3-5km","car",3.26,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2840429p04",28,40429,508,16,"male",18,2113,"Leisure",75.66,87.29,"walking",0.416666666666667,3.66,"weekday",1,"15 to 19","3-5km","walking",3.66,0.416666666666667,2.91666666666667,2.91666666666667
"y18h2840429p04",28,40429,508,16,"male",18,2114,"Leisure",75.66,87.29,"walking",0.416666666666667,3.66,"weekday",2,"15 to 19","3-5km","walking",3.66,0.416666666666667,2.91666666666667,2.91666666666667
"y18h2840431p01",28,40431,509,43,"male",18,2115,"Leisure",71.27,84.95,"car",1.25,44.3,"weekday",1,"40 to 64",">10km","car",44.3,1.25,8.75,8.75
"y18h2840431p01",28,40431,509,43,"male",18,2116,"Leisure",71.27,84.95,"car",0.75,4.02,"weekday",2,"40 to 64","3-5km","car",4.02,0.75,5.25,5.25
"y18h2840431p01",28,40431,509,43,"male",18,2117,"Shopping",71.27,84.95,"car",0.833333333333333,26.31,"weekday",3,"40 to 64",">10km","car",26.31,0.833333333333333,5.83333333333333,5.83333333333333
"y18h2840431p01",28,40431,509,43,"male",18,2118,"Shopping",71.27,84.95,"car",0.333333333333333,3.73,"weekday",4,"40 to 64","3-5km","car",3.73,0.333333333333333,2.33333333333333,2.33333333333333
"y18h2840431p02",28,40431,510,40,"female",18,2119,"Leisure",69.01,69.01,"car",1.25,44.3,"weekday",1,"40 to 64",">10km","car",44.3,1.25,8.75,8.75
"y18h2840431p02",28,40431,510,40,"female",18,2120,"Leisure",69.01,69.01,"car",0.75,4.02,"weekday",2,"40 to 64","3-5km","car",4.02,0.75,5.25,5.25
"y18h2840431p02",28,40431,510,40,"female",18,2121,"Shopping",69.01,69.01,"car",0.833333333333333,26.31,"weekday",3,"40 to 64",">10km","car",26.31,0.833333333333333,5.83333333333333,5.83333333333333
"y18h2840431p02",28,40431,510,40,"female",18,2122,"Shopping",69.01,69.01,"car",0.333333333333333,3.73,"weekday",4,"40 to 64","3-5km","car",3.73,0.333333333333333,2.33333333333333,2.33333333333333
"y18h2840431p03",28,40431,511,17,"male",18,2123,"Leisure",76.83,91.57,"car",1.25,44.3,"weekday",1,"15 to 19",">10km","car",44.3,1.25,8.75,8.75
"y18h2840431p03",28,40431,511,17,"male",18,2124,"Leisure",76.83,91.57,"car",0.75,4.02,"weekday",2,"15 to 19","3-5km","car",4.02,0.75,5.25,5.25
"y18h2840431p03",28,40431,511,17,"male",18,2125,"Shopping",76.83,91.57,"car",0.833333333333333,26.31,"weekday",3,"15 to 19",">10km","car",26.31,0.833333333333333,5.83333333333333,5.83333333333333
"y18h2840431p03",28,40431,511,17,"male",18,2126,"Shopping",76.83,91.57,"car",0.333333333333333,3.73,"weekday",4,"15 to 19","3-5km","car",3.73,0.333333333333333,2.33333333333333,2.33333333333333
"y18h2840433p01",28,40433,512,61,"female",18,2127,"Other",60.22,60.22,"car",0.0833333333333333,2.98,"weekday",1,"40 to 64","3-5km","car",2.98,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2840433p01",28,40433,512,61,"female",18,2128,"Shopping",60.22,60.22,"car",0.166666666666667,1.18,"weekday",2,"40 to 64","1-2km","car",1.18,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2840433p01",28,40433,512,61,"female",18,2129,"Shopping",60.22,60.22,"car",0.166666666666667,4.22,"weekday",3,"40 to 64","3-5km","car",4.22,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2840433p01",28,40433,512,61,"female",18,2130,"Leisure",60.22,60.22,"car",0.166666666666667,12.04,"weekday",4,"40 to 64",">10km","car",12.04,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2840433p01",28,40433,512,61,"female",18,2131,"Leisure",60.22,60.22,"car",0.166666666666667,5.51,"weekday",5,"40 to 64","6-10km","car",5.51,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2840433p01",28,40433,512,61,"female",18,2132,"Leisure",60.22,60.22,"car",0.166666666666667,14.15,"weekday",6,"40 to 64",">10km","car",14.15,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2840433p02",28,40433,513,60,"male",18,2133,"Other",62.19,62.19,"car",0.166666666666667,2.09,"weekday",1,"40 to 64","3-5km","car",2.09,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2840433p02",28,40433,513,60,"male",18,2134,"Other",62.19,62.19,"walking",0.166666666666667,2.09,"weekday",2,"40 to 64","3-5km","walking",2.09,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2840433p02",28,40433,513,60,"male",18,2135,"Other",62.19,62.19,"car",0.166666666666667,2.09,"weekday",3,"40 to 64","3-5km","car",2.09,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2840433p02",28,40433,513,60,"male",18,2136,"Other",62.19,62.19,"car",0.166666666666667,2.09,"weekday",4,"40 to 64","3-5km","car",2.09,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2840433p02",28,40433,513,60,"male",18,2137,"Leisure",62.19,62.19,"walking",0.166666666666667,1.6,"weekday",5,"40 to 64","1-2km","walking",1.6,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2840433p02",28,40433,513,60,"male",18,2138,"Leisure",62.19,62.19,"walking",0.166666666666667,1.51,"weekday",6,"40 to 64","1-2km","walking",1.51,0.166666666666667,1.16666666666667,1.16666666666667
"y18h2840436p01",28,40436,514,56,"female",18,2139,"Leisure",60.01,72.8,"car",1,25.19,"weekday",1,"40 to 64",">10km","car",25.19,1,7,7
"y18h2840436p01",28,40436,514,56,"female",18,2140,"Leisure",60.01,72.8,"car",1,25.07,"weekday",2,"40 to 64",">10km","car",25.07,1,7,7
"y18h2840436p02",28,40436,515,51,"male",18,2141,"Leisure",61.97,61.97,"car",1,25.19,"weekday",1,"40 to 64",">10km","car",25.19,1,7,7
"y18h2840436p02",28,40436,515,51,"male",18,2142,"Leisure",61.97,61.97,"car",1,25.07,"weekday",2,"40 to 64",">10km","car",25.07,1,7,7
"y18h2840436p02",28,40436,515,51,"male",18,2143,"Leisure",61.97,61.97,"bicycle",0.25,2.69,"weekday",3,"40 to 64","3-5km","bicycle",2.69,0.25,1.75,1.75
"y18h2840436p02",28,40436,515,51,"male",18,2144,"Leisure",61.97,61.97,"bicycle",0.25,2.7,"weekday",4,"40 to 64","3-5km","bicycle",2.7,0.25,1.75,1.75
"y18h2840436p03",28,40436,516,22,"male",18,2145,"Leisure",97.61,112.61,"car",0.25,9.36,"weekday",1,"20 to 39","6-10km","car",9.36,0.25,1.75,1.75
"y18h2840436p03",28,40436,516,22,"male",18,2146,"Leisure",97.61,112.61,"car",0.25,9.35,"weekday",2,"20 to 39","6-10km","car",9.35,0.25,1.75,1.75
"y18h2840439p01",28,40439,517,61,"male",18,2147,"Shopping",62.2,62.2,"car",0.5,14.74,"weekday",1,"40 to 64",">10km","car",14.74,0.5,3.5,3.5
"y18h2840439p01",28,40439,517,61,"male",18,2148,"Shopping",62.2,62.2,"car",0.5,11.36,"weekday",2,"40 to 64",">10km","car",11.36,0.5,3.5,3.5
"y18h2840439p01",28,40439,517,61,"male",18,2149,"Shopping",62.2,62.2,"car",0.25,4.18,"weekday",3,"40 to 64","3-5km","car",4.18,0.25,1.75,1.75
"y18h2840439p01",28,40439,517,61,"male",18,2150,"Leisure",62.2,62.2,"walking",0.416666666666667,2.05,"weekday",4,"40 to 64","3-5km","walking",2.05,0.416666666666667,2.91666666666667,2.91666666666667
"y18h2840439p01",28,40439,517,61,"male",18,2151,"Leisure",62.2,62.2,"walking",0.416666666666667,2.05,"weekday",5,"40 to 64","3-5km","walking",2.05,0.416666666666667,2.91666666666667,2.91666666666667
"y18h2840439p02",28,40439,518,54,"female",18,2152,"Work",61.24,61.24,"car",1.16666666666667,26.23,"weekday",1,"40 to 64",">10km","car",26.23,1.16666666666667,8.16666666666667,8.16666666666667
"y18h2840439p02",28,40439,518,54,"female",18,2153,"Work",61.24,61.24,"car",1,25.39,"weekday",2,"40 to 64",">10km","car",25.39,1,7,7
"y18h2840439p03",28,40439,519,24,"female",18,2154,"Leisure",96.46,96.46,"car",2.5,94.99,"weekday",1,"20 to 39",">10km","car",94.99,2.5,17.5,17.5
"y18h2840439p03",28,40439,519,24,"female",18,2155,"Shopping",96.46,96.46,"walking",0.666666666666667,2.04,"weekday",2,"20 to 39","3-5km","walking",2.04,0.666666666666667,4.66666666666667,4.66666666666667
"y18h2840439p03",28,40439,519,24,"female",18,2156,"Other",96.46,96.46,"walking",0.5,2.04,"weekday",3,"20 to 39","3-5km","walking",2.04,0.5,3.5,3.5
"y18h2840442p01",28,40442,520,79,"male",18,2157,"Shopping",187.84,187.84,"car",0.0833333333333333,2.78,"weekend day",1,"65 plus","3-5km","car",2.78,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2840442p01",28,40442,520,79,"male",18,2158,"Shopping",187.84,187.84,"car",0.0666666666666667,2.8,"weekend day",2,"65 plus","3-5km","car",2.8,0.0666666666666667,0.466666666666667,0.466666666666667
"y18h2840501p01",28,40501,521,32,"male",18,2159,"Leisure",55.54,55.54,"car",0.916666666666667,44.22,"weekday",1,"20 to 39",">10km","car",44.22,0.916666666666667,6.41666666666667,6.41666666666667
"y18h2840501p01",28,40501,521,32,"male",18,2160,"Leisure",55.54,55.54,"car",0.916666666666667,44.22,"weekday",2,"20 to 39",">10km","car",44.22,0.916666666666667,6.41666666666667,6.41666666666667
"y18h2840501p02",28,40501,522,31,"male",18,2161,"Other",55.54,66.2,"car",0.0333333333333333,1.32,"weekday",1,"20 to 39","1-2km","car",1.32,0.0333333333333333,0.233333333333333,0.233333333333333
"y18h2840501p02",28,40501,522,31,"male",18,2162,"Other",55.54,66.2,"car",0.0833333333333333,1.32,"weekday",2,"20 to 39","1-2km","car",1.32,0.0833333333333333,0.583333333333333,0.583333333333333
"y18h2840501p02",28,40501,522,31,"male",18,2163,"Leisure",55.54,66.2,"car",0.916666666666667,44.22,"weekday",3,"20 to 39",">10km","car",44.22,0.916666666666667,6.41666666666667,6.41666666666667
"y18h2840501p02",28,40501,522,31,"male",18,2164,"Leisure",55.54,66.2,"car",0.916666666666667,43.51,"weekday",4,"20 to 39",">10km","car",43.51,0.916666666666667,6.41666666666667,6.41666666666667
"y18h2840503p04",28,40503,523,26,"female",18,2165,"Work",68.85,83.54,"car",1,34.18,"weekday",1,"20 to 39",">10km","car",34.18,1,7,7
"y18h2840503p04",28,40503,523,26,"female",18,2166,"Work",68.85,83.54,"car",1,34.71,"weekday",2,"20 to 39",">10km","car",34.71,1,7,7
"y18h2840504p01",28,40504,524,61,"male",18,2167,"Other",44.63,44.63,"car",1,54.18,"weekday",1,"40 to 64",">10km","car",54.18,1,7,7
